HourOfCall,IncidentGroup,NumStationsWithPumpsAttending,NumPumpsAttending,PumpCount,PumpHoursRoundUp,Notional Cost (£)
9,Fire,1,2,2,3,1017
15,Special Service,1,1,2,6,2034
14,Fire,2,3,3,4,1356
20,Fire,1,2,2,3,1017
14,Fire,4,4,5,11,3729
14,False Alarm,2,3,3,4,1356
18,Fire,4,5,5,3,1017
16,Special Service,1,1,1,3,1017
2,Fire,3,4,6,15,5085
17,Fire,2,2,2,3,1017
17,Fire,3,4,4,3,1017
15,Fire,3,3,3,4,1356
8,Fire,1,1,11,47,15933
19,Special Service,5,5,6,4,1356
3,False Alarm,4,5,5,3,1017
3,False Alarm,5,5,5,4,1356
10,Special Service,2,2,2,3,1017
18,False Alarm,4,5,6,5,1695
17,Special Service,1,1,1,3,1017
2,Special Service,1,2,2,3,1017
15,Fire,2,2,2,5,1695
9,Special Service,1,2,2,3,1017
7,Special Service,1,1,41,192,65088
19,False Alarm,4,5,5,3,1017
18,Special Service,1,1,1,3,1017
20,Fire,2,2,2,5,1695
13,Fire,1,1,1,3,1017
12,False Alarm,2,4,4,3,1017
11,Special Service,1,1,1,3,1017
20,Special Service,2,2,2,3,1017
7,Special Service,1,1,2,5,1695
19,False Alarm,4,5,5,4,1356
9,Special Service,1,2,2,3,1017
18,Special Service,1,2,3,6,2034
23,Fire,2,3,95,499,169161
20,Fire,2,3,3,5,1695
20,Fire,2,2,2,3,1017
21,Fire,1,2,2,3,1017
5,Fire,1,2,2,3,1017
12,False Alarm,5,5,5,3,1017
19,Special Service,1,2,2,5,1695
1,Fire,1,1,3,3,1017
13,Fire,2,2,2,4,1356
21,Fire,4,4,4,6,2034
14,Fire,2,2,3,9,3051
21,Special Service,2,2,2,3,1017
10,Fire,3,5,5,4,1356
22,Fire,2,2,2,3,1017
12,Special Service,1,2,2,3,1017
2,Special Service,3,3,3,5,1695
18,Fire,3,4,5,12,4068
17,Special Service,1,2,2,4,1356
23,Fire,4,5,5,3,1017
21,Fire,2,2,4,5,1695
19,Fire,4,4,4,6,2034
23,Fire,4,5,5,4,1356
23,False Alarm,3,5,5,5,1695
17,Fire,2,3,3,3,1017
2,Fire,2,2,2,7,2373
9,False Alarm,3,5,5,3,1017
7,False Alarm,1,2,2,3,1017
2,Special Service,1,1,1,3,1017
19,Fire,4,5,5,4,1356
18,False Alarm,2,2,2,3,1017
12,Fire,2,2,2,3,1017
15,Fire,2,2,4,7,2373
5,Fire,2,2,2,5,1695
4,False Alarm,4,5,5,3,1017
2,Fire,2,2,6,12,4068
22,Fire,1,1,1,3,1017
18,Special Service,1,2,2,4,1356
0,Fire,3,3,3,3,1017
14,Special Service,5,6,6,3,1017
1,False Alarm,3,5,5,3,1017
16,Fire,8,8,13,23,7797
13,Fire,2,2,5,12,4068
17,Fire,2,3,3,4,1356
19,Fire,2,3,6,17,5763
20,False Alarm,1,1,1,3,1017
18,False Alarm,4,5,5,3,1017
1,Fire,3,3,5,3,1017
0,Special Service,1,2,2,3,1017
11,False Alarm,3,4,4,3,1017
16,Fire,2,3,4,11,3729
9,Fire,1,2,2,3,1017
0,Special Service,2,3,3,4,1356
14,Fire,2,2,2,3,1017
16,Special Service,2,3,3,3,1017
13,Fire,1,2,4,10,3390
15,Special Service,2,2,2,4,1356
12,Fire,4,4,4,3,1017
13,Fire,2,2,2,3,1017
19,Fire,2,3,3,4,1356
3,Fire,1,2,2,6,2034
15,Fire,2,2,2,3,1017
0,False Alarm,3,5,5,3,1017
3,False Alarm,3,5,5,7,2373
17,Special Service,2,2,2,3,1017
3,Fire,2,3,3,4,1356
20,Fire,2,2,2,3,1017
1,Fire,1,2,2,4,1356
14,Fire,2,2,2,4,1356
14,Fire,2,2,2,3,1017
10,Fire,1,2,2,4,1356
18,Fire,1,2,2,3,1017
14,Special Service,2,2,2,3,1017
13,Fire,4,4,4,3,1017
11,Special Service,1,2,2,3,1017
19,Special Service,2,4,4,4,1356
17,Fire,2,2,3,6,2034
15,Fire,3,3,3,4,1356
15,False Alarm,4,5,5,3,1017
9,False Alarm,4,5,5,3,1017
5,Fire,1,2,3,11,3729
10,Special Service,3,4,4,3,1017
11,Fire,2,2,8,14,4746
13,Fire,2,2,2,4,1356
6,Special Service,2,3,3,3,1017
19,Fire,4,4,4,6,2034
17,Special Service,1,1,1,4,1356
13,Special Service,2,2,2,3,1017
12,Special Service,2,2,2,3,1017
15,Fire,1,2,4,7,2373
17,Special Service,1,2,2,6,2034
18,Special Service,2,3,3,3,1017
3,Special Service,1,1,1,4,1356
20,False Alarm,5,5,5,5,1695
18,Fire,3,4,4,7,2373
8,Fire,2,4,6,10,3390
1,Fire,3,5,6,19,6441
1,Fire,2,2,2,4,1356
11,Fire,1,2,2,6,2034
15,Fire,1,2,2,3,1017
15,Fire,3,5,5,4,1356
18,Fire,3,5,5,3,1017
0,Special Service,1,1,4,14,4746
2,False Alarm,2,3,3,3,1017
1,Fire,1,1,1,4,1356
6,Special Service,1,2,2,3,1017
16,Special Service,1,1,1,4,1356
18,Fire,1,2,2,5,1695
4,Special Service,1,1,2,5,1695
23,False Alarm,5,5,5,3,1017
6,False Alarm,4,5,5,3,1017
1,Fire,2,2,5,8,2712
13,Fire,1,2,4,5,1695
23,Fire,3,4,10,20,6780
13,Special Service,2,2,2,3,1017
19,False Alarm,4,5,5,4,1356
13,Fire,2,2,2,4,1356
15,Fire,2,2,2,3,1017
13,Special Service,1,1,4,10,3390
0,False Alarm,3,5,5,4,1356
16,Special Service,1,1,2,3,1017
11,Fire,2,3,3,3,1017
3,Special Service,2,2,2,3,1017
20,Special Service,6,6,6,14,4746
9,Special Service,5,6,6,5,1695
15,Fire,1,1,1,3,1017
13,Fire,3,4,21,81,27459
9,False Alarm,4,5,5,4,1356
22,False Alarm,5,6,6,4,1356
21,Fire,2,2,2,4,1356
8,Special Service,1,2,2,4,1356
8,Special Service,1,2,2,3,1017
6,Special Service,2,3,3,3,1017
4,Special Service,1,1,1,4,1356
0,Fire,2,2,2,4,1356
3,Fire,1,2,2,5,1695
18,Special Service,1,1,1,3,1017
21,Special Service,1,1,1,3,1017
18,Special Service,1,1,1,4,1356
3,False Alarm,5,5,5,4,1356
5,False Alarm,1,1,2,3,1017
11,Fire,2,2,2,5,1695
19,Special Service,1,2,2,3,1017
15,Fire,1,2,2,3,1017
21,Special Service,3,3,3,5,1695
19,False Alarm,2,2,2,3,1017
21,Special Service,2,2,2,3,1017
19,False Alarm,2,2,2,4,1356
4,Special Service,2,2,2,4,1356
19,False Alarm,4,5,5,3,1017
13,Fire,2,2,2,3,1017
8,Fire,2,2,2,4,1356
19,False Alarm,4,5,5,3,1017
18,Fire,2,2,3,5,1695
5,Fire,1,2,2,4,1356
13,Fire,2,2,2,5,1695
11,Fire,3,3,5,4,1356
0,Fire,4,5,5,3,1017
6,Special Service,1,1,1,4,1356
12,Fire,2,2,2,3,1017
2,Fire,1,2,4,9,3051
10,Fire,2,2,3,8,2712
15,Special Service,2,2,2,3,1017
20,Special Service,2,2,2,3,1017
15,Fire,2,2,2,3,1017
19,Fire,3,5,8,7,2373
20,False Alarm,5,5,5,3,1017
11,Fire,1,1,2,4,1356
18,Fire,2,2,2,3,1017
14,Fire,1,2,2,8,2712
21,False Alarm,6,6,6,3,1017
19,Fire,1,2,7,19,6441
18,Special Service,1,2,2,5,1695
15,Fire,2,3,3,3,1017
14,Fire,2,2,2,3,1017
13,Special Service,4,6,6,4,1356
15,Special Service,1,1,1,3,1017
20,Fire,2,2,6,19,6441
15,False Alarm,1,1,1,4,1356
9,Special Service,1,2,2,5,1695
21,Fire,1,2,2,5,1695
14,Fire,1,2,2,6,2034
13,Fire,4,4,4,4,1356
16,Fire,2,2,2,3,1017
23,Fire,2,2,5,7,2373
21,Fire,3,6,6,11,3729
12,Fire,4,5,5,3,1017
19,Special Service,2,2,2,3,1017
12,Fire,4,5,6,4,1356
16,Fire,1,1,2,8,2712
21,Fire,1,1,1,3,1017
16,Special Service,1,1,1,3,1017
19,Special Service,2,2,3,7,2373
22,Special Service,1,1,3,5,1695
8,Special Service,1,1,1,3,1017
17,Fire,2,2,5,13,4407
15,Fire,4,5,5,6,2034
13,Fire,2,2,2,4,1356
13,Special Service,1,1,1,3,1017
16,Fire,2,2,2,5,1695
12,Fire,3,3,5,11,3729
9,False Alarm,1,2,2,3,1017
0,Special Service,2,2,2,3,1017
16,Special Service,1,1,1,3,1017
18,Special Service,2,2,2,6,2034
14,False Alarm,4,5,5,6,2034
21,Fire,4,5,5,5,1695
12,Fire,2,2,2,3,1017
20,Fire,3,4,5,11,3729
6,False Alarm,2,3,3,3,1017
12,Fire,2,2,5,11,3729
3,Fire,1,2,11,39,13221
14,Special Service,1,1,2,3,1017
23,Special Service,1,2,2,3,1017
13,Special Service,1,1,1,3,1017
22,Fire,3,4,4,12,4068
0,False Alarm,5,5,5,3,1017
7,False Alarm,5,5,5,3,1017
16,Fire,2,2,4,18,6102
22,Fire,2,2,2,3,1017
18,False Alarm,5,5,5,3,1017
22,False Alarm,4,5,5,5,1695
20,Fire,2,3,3,3,1017
15,False Alarm,4,5,5,3,1017
18,Special Service,1,1,2,4,1356
13,False Alarm,4,5,5,3,1017
19,Fire,2,2,2,3,1017
12,Special Service,2,2,2,3,1017
19,False Alarm,6,6,6,4,1356
17,Fire,2,2,2,3,1017
12,Fire,1,2,3,10,3390
10,Fire,2,2,3,6,2034
8,Special Service,1,1,2,4,1356
11,Fire,5,5,5,3,1017
11,Fire,2,2,2,3,1017
18,Special Service,1,1,2,3,1017
19,Special Service,2,2,2,3,1017
19,Special Service,2,2,2,4,1356
4,Special Service,1,1,2,4,1356
16,Special Service,1,2,2,3,1017
15,Special Service,1,2,2,3,1017
14,Fire,1,2,2,4,1356
14,Fire,2,4,4,4,1356
23,False Alarm,4,5,5,4,1356
19,Special Service,2,2,2,3,1017
17,Fire,2,2,2,4,1356
17,Special Service,2,2,2,8,2712
18,Special Service,2,2,2,7,2373
11,Fire,2,2,2,3,1017
18,Special Service,2,2,2,4,1356
15,Special Service,2,2,2,3,1017
17,Fire,3,5,5,3,1017
13,False Alarm,3,5,5,3,1017
16,False Alarm,5,5,5,3,1017
1,Fire,1,1,3,4,1356
6,Fire,2,2,4,8,2712
18,Fire,4,5,11,33,11187
15,False Alarm,4,5,5,3,1017
7,False Alarm,5,5,5,3,1017
20,Fire,1,2,2,4,1356
18,Special Service,1,1,2,3,1017
18,Fire,5,5,5,3,1017
22,Special Service,1,1,2,3,1017
12,False Alarm,4,5,5,4,1356
20,False Alarm,3,5,5,3,1017
22,Special Service,1,2,6,15,5085
20,Special Service,1,2,2,3,1017
12,Fire,2,2,3,5,1695
13,Special Service,1,1,1,3,1017
3,False Alarm,4,5,5,3,1017
6,Special Service,1,2,2,3,1017
12,Fire,1,1,4,9,3051
10,Fire,1,2,4,8,2712
4,Special Service,1,2,2,5,1695
7,Special Service,2,2,2,3,1017
0,False Alarm,1,1,1,3,1017
13,Fire,4,4,7,14,4746
22,Special Service,3,3,3,4,1356
22,Fire,2,3,3,3,1017
21,Special Service,2,2,6,10,3390
23,Fire,5,5,5,5,1695
1,Fire,4,6,6,3,1017
16,Fire,1,2,3,4,1356
21,Fire,3,5,5,3,1017
11,False Alarm,4,5,5,3,1017
22,Special Service,1,1,2,4,1356
6,Special Service,1,1,2,5,1695
17,Special Service,2,2,2,4,1356
17,Fire,1,1,5,8,2712
10,Special Service,4,4,4,5,1695
0,False Alarm,2,3,3,5,1695
19,False Alarm,2,2,2,3,1017
10,Fire,2,2,2,3,1017
16,Fire,3,4,4,3,1017
22,Fire,2,2,4,5,1695
22,Fire,2,2,2,5,1695
22,Fire,2,2,2,3,1017
21,Special Service,1,1,2,3,1017
6,Special Service,1,1,1,3,1017
20,Special Service,2,2,2,3,1017
18,Fire,1,2,2,3,1017
22,Special Service,2,2,2,4,1356
13,Special Service,2,2,2,3,1017
11,Fire,2,3,3,4,1356
6,Special Service,2,2,2,3,1017
3,Fire,1,2,2,3,1017
21,Special Service,1,1,2,4,1356
19,Special Service,2,3,3,5,1695
21,Fire,1,2,4,8,2712
2,Fire,1,2,2,6,2034
13,Fire,2,2,3,8,2712
19,Fire,4,5,6,3,1017
21,Fire,2,2,2,4,1356
11,False Alarm,6,6,6,3,1017
2,Fire,1,2,2,3,1017
13,Fire,4,4,4,10,3390
19,Fire,4,4,4,3,1017
19,Fire,3,3,3,3,1017
7,False Alarm,1,1,1,4,1356
17,Fire,2,3,3,4,1356
14,Fire,1,1,2,7,2373
18,Fire,2,3,3,6,2034
12,Fire,1,1,5,9,3051
13,Special Service,1,1,2,3,1017
22,Special Service,1,2,2,4,1356
20,Fire,1,2,2,4,1356
8,False Alarm,6,6,6,3,1017
17,Fire,2,2,2,4,1356
19,Fire,2,3,3,4,1356
22,Fire,1,2,2,4,1356
17,Special Service,1,1,1,3,1017
15,Fire,3,4,4,7,2373
15,Special Service,2,3,3,3,1017
20,Special Service,2,3,4,9,3051
2,Special Service,2,2,2,3,1017
12,Special Service,2,2,2,3,1017
10,Fire,2,3,4,6,2034
23,Fire,1,2,2,4,1356
11,Fire,4,5,5,3,1017
6,Fire,1,2,2,3,1017
5,False Alarm,1,1,1,3,1017
19,Special Service,2,2,2,3,1017
22,Fire,2,2,2,4,1356
19,Special Service,1,1,1,3,1017
23,False Alarm,4,5,5,3,1017
20,Fire,3,4,4,5,1695
8,Special Service,1,2,2,3,1017
12,False Alarm,5,5,5,3,1017
9,False Alarm,1,2,2,3,1017
12,Special Service,1,2,2,5,1695
18,Fire,2,2,2,4,1356
10,Special Service,2,2,3,6,2034
4,Fire,2,2,2,3,1017
17,Fire,1,2,2,3,1017
23,Fire,2,2,2,3,1017
14,Fire,3,5,5,6,2034
17,Fire,3,4,4,8,2712
23,Special Service,2,3,3,3,1017
10,Special Service,1,2,2,4,1356
22,Special Service,2,2,2,3,1017
22,Fire,2,3,3,3,1017
23,Special Service,1,1,2,3,1017
13,Special Service,2,2,3,14,4746
20,Special Service,1,1,2,3,1017
21,Fire,1,2,2,6,2034
8,Special Service,1,1,1,3,1017
14,Special Service,1,2,4,8,2712
0,False Alarm,3,5,5,3,1017
10,Fire,1,2,2,4,1356
12,False Alarm,5,5,5,3,1017
8,Fire,1,2,4,7,2373
3,Fire,3,4,5,8,2712
10,Fire,2,2,2,6,2034
14,Fire,1,2,4,8,2712
0,Special Service,1,1,3,11,3729
18,False Alarm,4,5,5,3,1017
10,Special Service,2,2,2,3,1017
14,Fire,2,2,2,3,1017
1,False Alarm,1,2,2,3,1017
18,Fire,2,2,3,3,1017
12,Special Service,2,2,2,4,1356
19,False Alarm,5,5,5,4,1356
21,Special Service,1,1,1,3,1017
1,Special Service,1,1,3,8,2712
21,Special Service,2,2,2,3,1017
14,Special Service,2,2,2,5,1695
1,Fire,3,5,13,29,9831
2,Special Service,2,2,2,3,1017
12,Special Service,1,1,1,3,1017
12,False Alarm,2,2,2,3,1017
21,Special Service,1,1,1,3,1017
15,False Alarm,5,5,5,3,1017
18,Fire,2,2,2,5,1695
19,Special Service,1,2,2,3,1017
2,Fire,1,2,2,4,1356
23,Fire,1,2,2,3,1017
5,False Alarm,1,2,2,3,1017
12,Fire,4,5,5,4,1356
18,Fire,1,2,15,45,15255
5,Special Service,1,1,3,6,2034
16,Fire,2,2,2,3,1017
8,Special Service,1,2,2,3,1017
17,Special Service,1,1,2,4,1356
3,Fire,4,5,5,14,4746
2,Fire,4,5,5,4,1356
14,Fire,2,2,2,3,1017
18,Fire,1,2,2,4,1356
18,Special Service,1,2,2,6,2034
20,Special Service,1,2,2,3,1017
15,Fire,2,3,3,4,1356
11,False Alarm,4,5,5,3,1017
11,Special Service,2,2,2,3,1017
9,Fire,1,2,5,10,3390
19,Fire,1,2,2,3,1017
19,Fire,2,2,2,3,1017
18,Special Service,1,2,2,3,1017
12,Special Service,2,2,2,4,1356
9,False Alarm,4,5,5,3,1017
1,Special Service,1,1,2,8,2712
12,Special Service,1,1,2,3,1017
14,Special Service,2,2,2,3,1017
16,False Alarm,5,5,5,3,1017
23,Special Service,2,3,3,3,1017
18,Special Service,2,2,2,4,1356
17,Fire,5,5,5,3,1017
11,Special Service,2,3,3,5,1695
12,Fire,3,5,5,5,1695
3,False Alarm,3,5,6,3,1017
10,Fire,1,1,6,7,2373
11,False Alarm,5,5,5,3,1017
7,Special Service,2,2,2,3,1017
22,Fire,5,5,5,4,1356
18,Fire,3,5,5,3,1017
15,Fire,3,4,7,23,7797
16,Fire,2,2,2,3,1017
13,Fire,1,2,2,3,1017
16,Special Service,1,1,1,4,1356
4,Fire,2,2,20,62,21018
18,Fire,2,3,5,10,3390
18,Fire,3,3,3,5,1695
22,Fire,4,4,10,23,7797
8,Special Service,1,1,3,16,5424
17,Special Service,3,3,3,3,1017
0,Special Service,2,2,2,3,1017
1,Fire,1,2,8,18,6102
17,Special Service,1,1,2,4,1356
17,Fire,1,2,4,9,3051
6,Fire,2,2,2,3,1017
9,Fire,1,2,2,3,1017
9,Special Service,1,1,1,3,1017
22,Special Service,1,2,2,3,1017
17,Fire,1,1,2,4,1356
22,Special Service,1,2,2,3,1017
21,Special Service,1,1,1,3,1017
20,Fire,2,2,3,5,1695
20,False Alarm,5,5,6,4,1356
5,Fire,2,3,6,13,4407
16,Special Service,1,1,1,3,1017
19,Fire,2,2,3,7,2373
19,Fire,1,2,5,10,3390
18,Fire,2,2,2,5,1695
12,Fire,2,2,3,8,2712
14,Fire,2,2,2,4,1356
21,Fire,4,4,4,5,1695
16,Special Service,2,3,3,3,1017
23,Fire,1,2,2,3,1017
19,Special Service,6,6,6,5,1695
13,Fire,3,5,5,5,1695
15,False Alarm,4,5,5,3,1017
12,Fire,2,3,3,6,2034
19,Special Service,2,2,2,4,1356
15,Special Service,1,1,1,4,1356
20,False Alarm,1,2,2,3,1017
14,Fire,2,2,2,3,1017
17,Fire,1,2,2,4,1356
18,Fire,2,2,2,3,1017
19,Fire,1,2,2,3,1017
14,Fire,2,2,2,3,1017
16,Fire,3,3,3,3,1017
22,False Alarm,2,2,2,3,1017
13,Fire,1,2,2,3,1017
9,False Alarm,2,3,3,3,1017
22,False Alarm,2,3,3,5,1695
2,False Alarm,3,5,5,3,1017
18,False Alarm,3,3,3,3,1017
16,Fire,1,1,1,4,1356
2,Fire,6,8,8,4,1356
15,Fire,2,2,2,4,1356
6,Special Service,1,1,1,3,1017
10,False Alarm,4,5,5,4,1356
13,False Alarm,4,5,5,3,1017
14,Special Service,1,1,1,3,1017
22,Fire,3,4,4,5,1695
4,Special Service,1,1,1,3,1017
1,Fire,2,2,2,3,1017
0,Special Service,2,2,2,3,1017
16,Fire,2,2,8,20,6780
1,Fire,2,2,2,3,1017
21,Fire,1,1,2,3,1017
21,Fire,1,2,3,8,2712
20,Special Service,1,2,2,3,1017
11,Fire,2,2,2,5,1695
19,False Alarm,3,5,5,3,1017
19,Fire,1,1,1,3,1017
21,Fire,1,2,2,3,1017
12,Special Service,2,2,2,3,1017
8,Special Service,1,1,1,3,1017
12,False Alarm,5,5,5,3,1017
1,Special Service,1,2,2,4,1356
5,False Alarm,1,2,2,4,1356
14,Fire,1,2,2,4,1356
22,Special Service,2,3,3,4,1356
14,Fire,2,2,2,6,2034
9,Special Service,3,3,3,3,1017
0,Fire,1,1,1,4,1356
9,Special Service,1,1,1,4,1356
17,Special Service,1,2,2,5,1695
8,False Alarm,4,5,5,3,1017
20,Fire,1,2,2,3,1017
19,False Alarm,4,5,5,3,1017
4,False Alarm,4,5,5,3,1017
9,False Alarm,3,5,5,3,1017
9,Special Service,2,2,2,3,1017
18,False Alarm,1,2,2,3,1017
6,False Alarm,1,2,2,3,1017
4,Special Service,2,2,2,3,1017
1,Fire,2,2,4,5,1695
12,Special Service,1,1,2,4,1356
15,Special Service,2,2,2,4,1356
9,Special Service,1,1,1,3,1017
10,Fire,4,4,6,15,5085
13,Special Service,1,1,2,3,1017
15,Special Service,1,1,1,4,1356
3,Fire,2,3,3,3,1017
0,Special Service,1,2,2,3,1017
18,False Alarm,4,4,6,3,1017
18,Special Service,1,2,2,3,1017
15,Fire,2,2,2,3,1017
19,Fire,3,3,3,3,1017
8,Fire,2,2,2,3,1017
15,Special Service,2,2,2,3,1017
7,Special Service,2,2,3,3,1017
6,False Alarm,1,2,2,3,1017
4,False Alarm,5,5,5,3,1017
10,Fire,1,2,5,13,4407
22,Fire,1,2,6,13,4407
9,Special Service,1,2,2,4,1356
12,Special Service,2,2,2,5,1695
21,Special Service,2,3,3,3,1017
9,False Alarm,2,2,2,3,1017
18,Fire,1,2,11,29,9831
0,Special Service,1,2,2,3,1017
11,Fire,2,2,2,4,1356
14,Fire,5,5,5,3,1017
18,Fire,4,5,5,4,1356
7,Fire,2,3,3,4,1356
20,Fire,2,2,2,5,1695
22,False Alarm,5,5,5,3,1017
2,Fire,5,8,8,9,3051
4,Fire,3,3,4,5,1695
7,Fire,3,5,6,12,4068
18,Fire,2,2,2,3,1017
17,False Alarm,4,5,5,3,1017
19,Fire,1,2,41,150,50850
13,Fire,1,1,1,6,2034
21,Special Service,1,1,2,4,1356
9,Fire,4,5,5,3,1017
18,Special Service,1,1,2,3,1017
21,Special Service,1,1,2,4,1356
14,Special Service,2,2,2,3,1017
1,Fire,1,2,4,7,2373
0,Fire,4,5,5,3,1017
14,Fire,2,2,6,12,4068
6,Fire,2,2,2,4,1356
19,Fire,1,2,4,5,1695
0,Fire,1,2,2,4,1356
3,False Alarm,1,2,2,3,1017
15,Fire,3,4,4,9,3051
14,Fire,2,2,2,3,1017
15,False Alarm,3,5,5,3,1017
7,Special Service,2,2,2,4,1356
8,Fire,1,1,2,5,1695
20,Fire,2,2,4,6,2034
4,Special Service,2,2,2,3,1017
19,Fire,2,2,2,3,1017
17,Fire,2,3,3,3,1017
16,Special Service,2,2,2,3,1017
8,False Alarm,4,5,5,3,1017
0,Special Service,1,1,1,3,1017
5,Fire,2,2,2,4,1356
22,False Alarm,4,5,5,3,1017
16,Special Service,1,1,1,3,1017
18,Fire,2,3,3,3,1017
22,Special Service,2,3,3,4,1356
11,False Alarm,5,5,5,3,1017
15,Fire,2,3,3,8,2712
22,Fire,2,3,3,3,1017
19,Special Service,1,1,2,4,1356
6,Special Service,3,3,3,3,1017
3,Fire,2,4,14,52,17628
0,Fire,2,2,12,38,12882
14,Fire,5,5,5,6,2034
19,Fire,3,3,3,4,1356
14,Fire,2,2,4,4,1356
22,False Alarm,4,5,5,3,1017
23,Special Service,1,2,2,4,1356
17,Special Service,1,2,2,4,1356
14,False Alarm,2,2,2,3,1017
18,False Alarm,2,2,2,3,1017
17,Fire,3,3,3,4,1356
14,Special Service,1,1,1,3,1017
17,Fire,1,2,2,3,1017
15,Fire,2,2,2,5,1695
9,Special Service,1,1,2,4,1356
11,Fire,2,2,4,8,2712
15,Fire,1,1,13,40,13560
6,Fire,1,2,6,16,5424
10,Special Service,1,1,4,8,2712
9,Fire,1,2,2,3,1017
12,Fire,2,3,3,7,2373
3,False Alarm,5,5,5,3,1017
0,False Alarm,3,5,5,3,1017
0,Fire,2,4,11,32,10848
21,Special Service,1,2,2,3,1017
18,False Alarm,2,4,4,6,2034
10,Fire,4,4,4,6,2034
11,False Alarm,3,3,3,3,1017
19,Fire,1,2,2,3,1017
23,Fire,3,3,4,4,1356
14,Special Service,2,2,2,3,1017
20,Special Service,1,1,1,4,1356
8,Special Service,4,4,4,4,1356
12,Fire,1,1,1,3,1017
13,Special Service,4,5,5,6,2034
17,False Alarm,5,5,5,3,1017
10,Fire,1,1,1,3,1017
12,Special Service,1,1,2,3,1017
19,Fire,1,2,2,3,1017
20,Special Service,1,2,2,3,1017
14,Special Service,NULL,NULL,8,18,6102
2,Special Service,1,1,1,3,1017
13,Fire,1,2,4,6,2034
21,Fire,4,5,5,6,2034
18,False Alarm,1,2,2,3,1017
19,False Alarm,1,2,2,3,1017
15,Fire,1,2,4,9,3051
19,False Alarm,4,5,5,3,1017
23,Fire,2,3,3,3,1017
22,Special Service,1,1,1,3,1017
12,Special Service,2,2,2,5,1695
13,Fire,2,2,2,3,1017
17,Fire,1,2,2,3,1017
17,Fire,3,3,3,3,1017
17,Fire,1,2,2,4,1356
17,Fire,5,5,5,10,3390
1,Fire,1,2,2,3,1017
16,Fire,2,2,2,3,1017
13,Fire,2,3,7,11,3729
13,False Alarm,5,5,5,3,1017
12,Fire,2,2,4,9,3051
17,Fire,4,5,6,3,1017
7,Fire,2,3,3,3,1017
9,False Alarm,3,5,5,3,1017
16,Special Service,1,1,2,3,1017
20,Special Service,1,1,2,3,1017
3,Fire,3,3,3,5,1695
19,False Alarm,5,5,5,4,1356
18,Fire,2,2,2,5,1695
18,Special Service,1,1,1,3,1017
13,Fire,5,5,5,3,1017
13,Fire,2,2,13,38,12882
13,Fire,3,3,5,12,4068
21,Special Service,1,1,2,6,2034
6,Fire,3,4,6,8,2712
16,Fire,4,5,5,5,1695
18,Fire,2,2,12,35,11865
15,Fire,1,2,7,17,5763
1,False Alarm,3,3,3,3,1017
0,Fire,3,4,4,3,1017
15,False Alarm,1,2,2,3,1017
3,Fire,1,2,2,3,1017
6,Special Service,1,1,1,4,1356
5,Special Service,2,2,2,5,1695
19,Fire,1,2,2,4,1356
21,Fire,2,4,4,3,1017
8,Fire,1,2,2,3,1017
17,Fire,8,8,10,11,3729
20,Special Service,1,2,2,5,1695
14,Fire,2,2,2,3,1017
19,Special Service,1,1,1,3,1017
7,Fire,4,4,4,3,1017
11,Fire,4,5,5,4,1356
16,Fire,2,2,2,3,1017
2,Fire,3,5,5,4,1356
4,False Alarm,1,2,2,3,1017
20,Fire,1,2,2,4,1356
22,Special Service,1,1,1,3,1017
14,Special Service,2,2,2,3,1017
0,Special Service,2,2,2,3,1017
9,Special Service,1,2,2,3,1017
5,Fire,2,3,3,7,2373
17,Special Service,2,2,2,3,1017
13,Fire,2,2,2,3,1017
15,Special Service,2,2,2,4,1356
10,False Alarm,1,2,2,3,1017
19,Fire,4,4,12,47,15933
13,Fire,2,2,18,62,21018
20,Special Service,1,2,2,3,1017
0,False Alarm,1,2,2,3,1017
18,Special Service,1,1,1,4,1356
2,False Alarm,3,5,5,3,1017
9,Fire,4,5,5,3,1017
22,Fire,1,2,2,4,1356
17,Fire,2,3,3,3,1017
19,Special Service,5,5,5,3,1017
23,Fire,2,3,3,4,1356
9,False Alarm,1,1,4,5,1695
1,Special Service,2,2,2,5,1695
16,Special Service,1,1,2,7,2373
6,Fire,2,2,5,10,3390
2,Fire,3,4,47,168,56952
10,Special Service,1,2,2,5,1695
2,Special Service,4,4,4,6,2034
10,Special Service,1,1,1,3,1017
6,Special Service,1,2,2,3,1017
9,Special Service,1,1,5,5,1695
18,Fire,2,2,2,4,1356
21,Fire,5,5,5,4,1356
13,Special Service,2,3,2,3,1017
11,Special Service,1,1,8,33,11187
15,Fire,1,1,2,4,1356
15,Fire,3,4,5,12,4068
14,Special Service,1,1,2,3,1017
18,Fire,4,4,5,8,2712
16,Special Service,1,1,1,3,1017
18,Fire,1,2,2,4,1356
12,False Alarm,5,5,5,3,1017
11,Fire,2,2,10,22,7458
12,Special Service,2,2,2,3,1017
22,Special Service,1,2,2,3,1017
13,Special Service,1,1,1,3,1017
18,Special Service,4,4,4,3,1017
9,False Alarm,2,3,3,3,1017
0,Special Service,1,1,1,4,1356
8,Fire,5,5,5,3,1017
11,False Alarm,4,5,5,4,1356
17,Special Service,4,5,5,3,1017
9,Fire,2,3,4,4,1356
23,Fire,5,5,5,3,1017
10,Fire,3,5,6,10,3390
8,Fire,3,4,4,3,1017
13,False Alarm,2,2,2,3,1017
1,Special Service,1,1,2,7,2373
0,False Alarm,5,5,5,6,2034
